duckId	Score	Background	Skin	Foot	Body	Face	Open sea
5988	65.38132536317202	Blue	Grimace Purple	Nerd	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5988
5989	106.59996419513604	Cloud	Gold Shiny	Duck	Santa	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5989
5990	84.15037772983973	Pastel Blue	Icy Blue	Nerd	Farmer	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5990
5991	40.10482074123625	Hot Pink	Doge	Pants Shoes	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5991
5992	46.02044183370541	Pastel Blue	Mallard	Duck	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5992
5993	70.17587066981908	Pastel Yellow	Icy Blue	Fireman	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5993
5994	42.86099772431804	Cloud	Bronze Shiny	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5994
5995	63.770134955088785	Cloud	Unicorn Pink	Hypebeast	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5995
5996	61.487067434154156	Pastel Blue	Bronze Shiny	Duck	Jacket	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5996
5997	73.42493569871606	Pastel Pink	Zebra Striped	Duck	Bowtie	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5997
5998	38.690772920257636	Salmon	Doge	Duck	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5998
5999	102.12912214558742	Hot Pink	Penguin Black	Nerd	TShirt Orange	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/5999
6000	37.39428762862083	Orange	Base Naked	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6000
6001	69.35022517570061	Pastel Blue	Bronze Shiny	Nerd	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6001
6002	34.884793490497216	Pastel Pink	Grimace Purple	Duck	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6002
6003	48.49734125343909	Blue	Mallard	Pants Shoes	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6003
6004	33.33112214871751	Tiffany Blue	Base Naked	Hypebeast	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6004
6005	54.60017069777278	Blue	Bronze Shiny	Hypebeast	Jacket	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6005
6006	104.58452190573709	Orange	Mallard	Duck	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6006
6007	74.22776347647896	Cloud	Steel Shiny	Hypebeast	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6007
6008	58.39077620031099	Blue	Base Naked	Hypebeast	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6008
6009	55.40235710653016	Pastel Blue	Steel Shiny	Hypebeast	Jacket	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6009
6010	39.03433082666337	Hot Pink	Yeti White	Pants Shoes	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6010
6011	58.03597195885887	Hot Pink	Tiger Striped	Hypebeast	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6011
6012	45.184296012945445	Pastel Yellow	Tiger Striped	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6012
6013	33.0737058023497	Pastel Pink	Base Naked	Duck	Naked	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6013
6014	71.57465201913068	Tiffany Blue	Grimace Purple	Hypebeast	Fireman	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6014
6015	37.636257060086194	Cloud	Mallard	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6015
6016	49.145279546796885	Orange	Doge	Pants Shoes	Nerd	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6016
6017	69.57064392026669	Cloud	Penguin Black	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6017
6018	98.12851533252645	Salmon	Doge	Duck	Santa	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6018
6019	58.11372903887457	Pastel Pink	Penguin Black	Pants Shoes	Hypebeast	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6019
6020	78.55689431424396	Salmon	Base Naked	Santa	Collar	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6020
6021	94.67482773705828	Blue	Doge	Fireman	TShirt Orange	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6021
6022	164.71095722911886	Blue	Zebra Striped	Pants Shoes	Jacket	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6022
6023	45.55607679358177	Cloud	Unicorn Pink	Pants Shoes	Nerd	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6023
6024	53.11958892705812	Pastel Pink	Mallard	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6024
6025	80.70953937451635	Salmon	Tiger Striped	Duck	TShirt Orange	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6025
6026	51.59108933924149	Pastel Pink	Doge	Pants Shoes	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6026
6027	76.49687670852914	Blue	Steel Shiny	Hypebeast	Farmer	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6027
6028	65.05296486316253	Pastel Pink	Zombie Green	Pants Shoes	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6028
6029	67.07380789194283	Pastel Pink	Base Naked	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6029
6030	61.30019729002366	Pastel Pink	Bronze Shiny	Hypebeast	Hoodie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6030
6031	112.29458486184119	Pastel Blue	Zombie Green	Farmer	Hoodie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6031
6032	59.9198384225117	Pastel Pink	Steel Shiny	Hypebeast	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6032
6033	88.57036277666101	Cloud	Yeti White	Pants Shoes	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6033
6034	27.58637057828151	Salmon	Doge	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6034
6035	35.64593854432002	Salmon	Base Naked	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6035
6036	81.07652150145428	Pastel Pink	Grimace Purple	Hypebeast	Hypebeast	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6036
6037	100.79604598310688	Orange	Yeti White	Duck	Naked	Love	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6037
6038	90.21985637753778	Pastel Pink	Bronze Shiny	Farmer	Nerd	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6038
6039	33.46624010482532	Blue	Grimace Purple	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6039
6040	38.784271544418246	Hot Pink	Bronze Shiny	Pants Shoes	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6040
6041	80.86545056283387	Blue	Base Naked	Duck	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6041
6042	120.44046662098764	Cloud	Tiger Striped	Farmer	Bowtie	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6042
6043	23.12256129285635	Pastel Yellow	Base Naked	Pants Shoes	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6043
6044	63.03788160237985	Cloud	Bronze Shiny	Hypebeast	Fireman	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6044
6045	73.7871133524706	Hot Pink	Base Naked	Nerd	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6045
6046	46.90404809003762	Salmon	Grimace Purple	Pants Shoes	Nerd	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6046
6047	68.22960011850404	Orange	Tiger Striped	Duck	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6047
6048	51.61353244285974	Pastel Blue	Base Naked	Duck	Naked	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6048
6049	42.709989685424844	Salmon	Penguin Black	Nerd	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6049
6050	61.2088917027849	Orange	Bronze Shiny	Pants Shoes	Naked	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6050
6051	74.75494498748141	Cloud	Steel Shiny	Farmer	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6051
6052	36.15403873528833	Pastel Blue	Bronze Shiny	Hypebeast	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6052
6053	49.679505008924274	Salmon	Base Naked	Farmer	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6053
6054	41.40303948523189	Tiffany Blue	Bronze Shiny	Pants Shoes	Hypebeast	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6054
6055	61.803792154723304	Neon Green	Grimace Purple	Santa	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6055
6056	32.038194498873146	Pastel Blue	Doge	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6056
6057	40.15452091980145	Cloud	Base Naked	Duck	Hypebeast	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6057
6058	31.909064593011866	Pastel Yellow	Base Naked	Nerd	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6058
6059	36.4869776377833	Pastel Blue	Base Naked	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6059
6060	79.98486662010485	Neon Green	Grimace Purple	Nerd	Collar	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6060
6061	37.95396518240307	Blue	Unicorn Pink	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6061
6062	86.226299173675	Tiffany Blue	Zombie Green	Duck	TShirt HS	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6062
6063	36.432125179570576	Pastel Pink	Doge	Pants Shoes	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6063
6064	62.65727153542438	Pastel Pink	Base Naked	Nerd	Fireman	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6064
6065	29.036545893908343	Orange	Icy Blue	Duck	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6065
6066	41.25290125020618	Tiffany Blue	Unicorn Pink	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6066
6067	69.92774171388882	Cloud	Doge	Hypebeast	Farmer	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6067
6068	69.12969902706976	Pastel Blue	Steel Shiny	Nerd	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6068
6069	48.416121555488616	Blue	Unicorn Pink	Duck	Naked	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6069
6070	49.08662301906236	Blue	Yeti White	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6070
6071	57.966895291712135	Blue	Grimace Purple	Pants Shoes	TShirt HS	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6071
6072	43.98907244881663	Cloud	Grimace Purple	Hypebeast	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6072
6073	32.21158444824626	Pastel Blue	Bronze Shiny	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6073
6074	97.37390377213198	Orange	Gold Shiny	Farmer	Bowtie	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6074
6075	53.46342301012568	Pastel Blue	Icy Blue	Duck	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6075
6076	30.423106518950856	Hot Pink	Icy Blue	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6076
6077	76.01288291674172	Pastel Pink	Bronze Shiny	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6077
6078	104.78665528393654	Hot Pink	Penguin Black	Hypebeast	Jacket	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6078
6079	78.88803344173633	Pastel Yellow	Yeti White	Nerd	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6079
6080	39.4986607737876	Blue	Base Naked	Pants Shoes	Collar	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6080
6081	40.63909662686493	Pastel Blue	Base Naked	Hypebeast	Jacket	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6081
6082	111.27402454735412	Cloud	Base Naked	Duck	Pirate	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6082
6083	26.398074444408703	Orange	Doge	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6083
6084	82.76041592943508	Blue	Gold Shiny	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6084
6085	60.81772924224427	Orange	Steel Shiny	Duck	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6085
6086	47.03894598823594	Cloud	Doge	Pants Shoes	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6086
6087	66.01098416485034	Cloud	Grimace Purple	Santa	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6087
6088	54.04605506405398	Pastel Pink	Bronze Shiny	Duck	Santa	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6088
6089	57.472501569440155	Pastel Pink	Yeti White	Duck	Nerd	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6089
6090	110.14212993260455	Pastel Pink	Grimace Purple	Pants Shoes	Flannel	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6090
6091	73.40961680988684	Orange	Icy Blue	Nerd	TShirt Orange	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6091
6092	29.877220066513914	Salmon	Base Naked	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6092
6093	50.23353475387425	Pastel Yellow	Grimace Purple	Pants Shoes	Nerd	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6093
6094	55.84504275404704	Hot Pink	Mallard	Duck	Naked	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6094
6095	27.659868015333387	Pastel Blue	Base Naked	Nerd	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6095
6096	56.190743004255125	Cloud	Mallard	Duck	Hypebeast	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6096
6097	68.3953563598364	Pastel Blue	Doge	Hypebeast	Hypebeast	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6097
6098	73.7712479048836	Cloud	Yeti White	Santa	Nerd	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6098
6099	67.89368073563634	Pastel Blue	Icy Blue	Nerd	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6099
6100	29.060787441211758	Blue	Grimace Purple	Hypebeast	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6100
6101	86.43735947961402	Salmon	Doge	Santa	Santa	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6101
6102	44.679264006667	Pastel Yellow	Icy Blue	Duck	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6102
6103	112.60815214600555	Blue	Base Naked	Pants Shoes	Nerd	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6103
6104	58.25417673101017	Hot Pink	Grimace Purple	Hypebeast	TShirt Orange	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6104
6105	45.30784147267436	Tiffany Blue	Penguin Black	Duck	Collar	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6105
6106	89.08091675910406	Pastel Blue	Penguin Black	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6106
6107	76.06323780367207	Tiffany Blue	Yeti White	Duck	Hypebeast	Santa	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6107
6108	101.15220414506831	Hot Pink	Bronze Shiny	Fireman	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6108
6109	27.702888904951532	Orange	Icy Blue	Duck	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6109
6110	144.71435653219223	Pastel Blue	Zebra Striped	Farmer	TShirt Orange	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6110
6111	63.99922459011732	Blue	Doge	Nerd	TShirt HS	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6111
6112	32.327951064589556	Cloud	Base Naked	Pants Shoes	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6112
6113	84.83353866648797	Hot Pink	Mallard	Pants Shoes	Nerd	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6113
6114	115.65829783850171	Cloud	Base Naked	Duck	Flannel	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6114
6115	60.15350423218091	Blue	Base Naked	Fireman	Hypebeast	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6115
6116	37.09073561535368	Cloud	Mallard	Nerd	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6116
6117	34.07003863452338	Pastel Pink	Doge	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6117
6118	38.605893185956475	Pastel Yellow	Base Naked	Pants Shoes	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6118
6119	51.947710120653895	Pastel Pink	Penguin Black	Duck	Jacket	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6119
6120	47.33013924567752	Orange	Steel Shiny	Pants Shoes	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6120
6121	117.57534022585774	Blue	Unicorn Pink	Pants Shoes	Hoodie	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6121
6122	50.29121736972781	Hot Pink	Base Naked	Fireman	Jacket	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6122
6123	21.09315086821106	Blue	Grimace Purple	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6123
6124	36.709740933434574	Salmon	Base Naked	Hypebeast	Hypebeast	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6124
6125	69.11983884577936	Salmon	Gold Shiny	Pants Shoes	Naked	Angry	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6125
6126	62.697833118113834	Tiffany Blue	Penguin Black	Hypebeast	Jacket	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6126
6127	80.97804311732108	Blue	Base Naked	Santa	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6127
6128	85.19059285547786	Pastel Pink	Zebra Striped	Duck	Bowtie	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6128
6129	25.48517191732306	Pastel Blue	Base Naked	Duck	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6129
6130	98.01876342707621	Pastel Pink	Icy Blue	Nerd	Hoodie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6130
6131	54.36861490725012	Salmon	Mallard	Pants Shoes	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6131
6132	59.82810125079365	Pastel Blue	Base Naked	Duck	Hypebeast	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6132
6133	108.9546245458839	Salmon	Zebra Striped	Farmer	Naked	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6133
6134	72.12420513380883	Tiffany Blue	Doge	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6134
6135	33.595042898307575	Pastel Blue	Base Naked	Pants Shoes	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6135
6136	29.841171495845604	Pastel Blue	Base Naked	Hypebeast	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6136
6137	139.3299790314622	Tiffany Blue	Icy Blue	Fireman	Jacket	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6137
6138	74.56722361894393	Pastel Yellow	Unicorn Pink	Santa	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6138
6139	85.79160781491333	Salmon	Penguin Black	Santa	Farmer	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6139
6140	97.28531976025656	Tiffany Blue	Gold Shiny	Hypebeast	Flannel	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6140
6141	42.24238502444549	Orange	Base Naked	Nerd	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6141
6142	37.909757031086876	Blue	Mallard	Duck	Naked	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6142
6143	44.04913539054087	Tiffany Blue	Base Naked	Nerd	Hypebeast	Happy	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6143
6144	38.24981932339354	Cloud	Yeti White	Duck	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6144
6145	81.8434058000961	Blue	Base Naked	Duck	Bowtie	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6145
6146	59.24653127659713	Cloud	Base Naked	Hypebeast	Hypebeast	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6146
6147	38.4765239299702	Pastel Pink	Base Naked	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6147
6148	30.094342435595163	Pastel Pink	Doge	Duck	Naked	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6148
6149	24.002237358911156	Blue	Grimace Purple	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6149
6150	66.11343068983666	Salmon	Unicorn Pink	Nerd	Hypebeast	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6150
6151	41.399707564075534	Pastel Blue	Mallard	Duck	Naked	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6151
6152	38.29966550772607	Cloud	Unicorn Pink	Duck	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6152
6153	100.11150405317545	Pastel Yellow	Grimace Purple	Farmer	Collar	Sleep	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6153
6154	62.524511267306046	Pastel Blue	Base Naked	Hypebeast	TShirt Orange	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6154
6155	25.04583632549629	Pastel Blue	Base Naked	Pants Shoes	Hypebeast	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6155
6156	88.4393094663814	Pastel Pink	Doge	Farmer	Naked	Fomo	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6156
6157	60.85237680298647	Cloud	Base Naked	Duck	Jacket	Nerd	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6157
6158	67.92876918841894	Pastel Yellow	Yeti White	Hypebeast	Collar	Pirate	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6158
6159	41.809174783813894	Cloud	Penguin Black	Nerd	Nerd	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6159
6160	38.88770154575562	Blue	Grimace Purple	Pants Shoes	Naked	Normal	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6160
6161	81.13462760584086	Pastel Blue	Bronze Shiny	Duck	Fireman	Mad	https://opensea.io/assets/0x78f190efe7b9198b76207f14d90ba96fb782680e/6161
